vote_average,budget,revenue,popularity,runtime,vote_count,profit,roi,log_budget,log_revenue,log_popularity,overview_length,director_success_rate,lead_actor_success_rate,genre_popularity_score,release_year,release_month,decade,is_modern,is_summer_release,has_tagline,budget_tier_encoded,release_season_encoded,is_english,title,overview_vader_pos,overview_vader_neg,overview_vader_neu,overview_vader_compound,tagline_vader_pos,tagline_vader_neg,tagline_vader_neu,tagline_vader_compound,overview_word_count,tagline_word_count
6.9,25000000,135330182,25.785925,143.0,1055,110330182,5.41320728,17.034386422832473,18.72322815030183,3.287876562990877,138,7.5,7.5,7.52,2006.0,8.0,2000.0,1,1,1,2,2,1,Babel,0.0,0.277,0.723,-0.7845,0.206,0.0,0.794,0.0772,20,6
6.5,19800000,41296320,20.311684,103.0,505,21496320,2.085672727272727,16.801192546169812,17.536283974060265,3.059255466920725,483,7.5,7.5,7.52,2014.0,10.0,2010.0,1,0,1,2,3,1,This Is Where I Leave You,0.181,0.0,0.819,0.9382,0.395,0.342,0.263,0.1027,75,4
7.0,20000000,50907234,20.975165,104.0,435,30907234,2.5453617,16.811242881518265,17.745515612873444,3.089912952075475,249,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Doubt,0.028,0.293,0.679,-0.91,0.149,0.179,0.672,0.1192,38,15
6.6,32000000,50907422,26.509175,98.0,660,18907422,1.5908569375,17.281246492014,17.745519305858394,3.3145195853919267,542,7.5,7.5,7.52,2004.0,10.0,2000.0,1,0,1,2,3,1,Team America: World Police,0.125,0.067,0.808,0.7178,0.457,0.0,0.543,0.6369,90,6
5.3,20000000,47241945,26.497025,92.0,465,27241945,2.36209725,16.811242881518265,17.67079274234846,3.3140778170022687,346,7.5,7.5,7.52,2013.0,3.0,2010.0,1,0,1,2,1,1,Texas Chainsaw 3D,0.109,0.094,0.797,0.0258,0.0,0.595,0.405,-0.6597,62,4
6.4,0,0,14.211699,124.0,194,0,0.0,0.0,0.0,2.7220648028599927,139,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,0,3,1,Copycat,0.0,0.291,0.709,-0.8625,0.0,0.395,0.605,-0.9368,23,26
4.6,20000000,78378744,36.819044,86.0,793,58378744,3.9189372,16.811242881518265,18.17706333886988,3.632812785279944,248,7.5,7.5,7.52,2013.0,11.0,2010.0,1,0,1,2,3,1,Scary Movie 5,0.149,0.326,0.525,-0.9022,0.0,0.524,0.476,-0.6597,38,5
6.2,20000000,31678778,7.902536,158.0,63,11678778,1.5839389,16.811242881518265,17.271157582501083,2.1863361799695387,351,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Paint Your Wagon,0.128,0.0,0.872,0.7964,0.0,0.0,1.0,0.0,58,9
7.1,20000000,54586584,30.909699,128.0,612,34586584,2.7293292,16.811242881518265,17.81529871455624,3.4629100074659704,357,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Milk,0.209,0.097,0.694,0.765,0.0,0.0,1.0,0.0,61,3
5.7,20000000,46069568,16.663797,107.0,295,26069568,2.3034784,16.811242881518265,17.64566318153949,2.871517177727923,352,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Risen,0.101,0.0,0.899,0.6486,0.0,0.0,1.0,0.0,59,10
5.3,35000000,68349884,27.724913,91.0,531,33349884,1.9528538285714283,17.370858648025116,18.04015043861636,3.357764795009606,327,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Ghost Ship,0.0,0.169,0.831,-0.8481,0.0,0.815,0.185,-0.6597,54,2
6.0,19000000,35387212,17.971883,108.0,328,16387212,1.862484842105263,16.759949589762293,17.381861098160996,2.942958041013397,498,7.5,7.5,7.52,2011.0,4.0,2010.0,1,0,1,2,1,1,A Very Harold & Kumar Christmas,0.2,0.073,0.727,0.925,0.0,0.0,1.0,0.0,78,3
6.3,20000000,67200000,25.041992,108.0,444,47200000,3.36,16.811242881518265,18.02318382037433,3.2597103121104216,304,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Wild Things,0.0,0.32,0.68,-0.9239,0.324,0.0,0.676,0.34,48,6
5.4,0,0,7.924428,101.0,167,0,0.0,0.0,0.0,2.18879223597602,372,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,0,3,1,The Stepfather,0.197,0.063,0.74,0.9051,0.0,0.0,1.0,0.0,69,2
6.3,20000000,45636368,14.857884,113.0,257,25636368,2.2818184,16.811242881518265,17.636215522387506,2.7636667899035388,520,7.5,7.5,7.52,2010.0,11.0,2010.0,1,0,1,2,3,1,The Debt,0.065,0.208,0.727,-0.9432,0.0,0.0,1.0,0.0,92,6
7.0,30000000,47126295,23.982956,113.0,628,17126295,1.5708765,17.216707972959764,17.668341704680554,3.2181938323641712,310,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,High Fidelity,0.122,0.176,0.703,-0.6124,0.414,0.277,0.308,0.6124,59,16
4.7,20000000,0,12.458131,87.0,171,-20000000,0.0,16.811242881518265,0.0,2.599583458705971,150,7.5,7.5,7.52,2008.0,4.0,2000.0,1,0,1,2,1,1,One Missed Call,0.0,0.0,1.0,0.0,0.202,0.315,0.484,-0.34,24,8
5.8,20000000,0,3.996392,101.0,63,-20000000,0.0,16.811242881518265,0.0,1.6087160519555053,221,7.5,7.5,7.52,1996.0,12.0,1990.0,0,0,1,2,0,1,Eye for an Eye,0.066,0.337,0.597,-0.9337,0.304,0.25,0.446,0.1531,37,7
6.6,20000000,64822796,30.387754,112.0,697,44822796,3.2411398,16.811242881518265,17.987167905008995,3.446417816844429,797,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,0,2,3,1,The Bank Job,0.106,0.124,0.77,-0.1997,0.0,0.0,1.0,0.0,130,0
7.9,20000000,72258126,56.481487,108.0,3652,52258126,3.6129063,16.811242881518265,18.095755363059983,4.051462930743985,255,7.9,7.85,7.9,2005.0,7.0,2000.0,0,0,1,2,3,1,Eternal Sunshine of the Spotless Mind,0.069,0.125,0.805,-0.4588,0.219,0.0,0.781,0.6369,46,16
6.0,20000000,32005248,19.962713,105.0,368,12005248,1.6002624,16.811242881518265,17.281410478562346,3.0427452880994936,319,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,You Again,0.061,0.0,0.939,0.3818,0.293,0.0,0.707,0.5773,57,10
6.3,20000000,65569869,18.666876,109.0,363,45569869,3.27849345,16.811242881518265,17.998626849623836,2.9789357992487586,341,7.5,7.5,7.52,2008.0,10.0,2000.0,1,0,1,2,3,1,Street Kings,0.04,0.2,0.76,-0.8908,0.351,0.0,0.649,0.4023,61,6
6.7,20000000,46089287,55.964605,109.0,1778,26089287,2.30446435,16.811242881518265,17.64609111654092,4.042430110043707,143,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,The World's End,0.271,0.0,0.729,0.7783,0.54,0.0,0.46,0.5719,24,6
5.8,0,0,5.0348,99.0,143,0,0.0,0.0,0.0,1.7975427139837823,302,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,0,3,1,Nancy Drew,0.074,0.099,0.827,-0.34,0.315,0.0,0.685,0.3182,50,6
6.0,20000000,51416464,28.019226,98.0,634,31416464,2.5708232,16.811242881518265,17.755469009869756,3.3679585758391584,252,7.5,7.5,7.52,2009.0,6.0,2000.0,1,1,1,2,2,1,Daybreakers,0.072,0.0,0.928,0.4939,0.492,0.0,0.508,0.7764,42,9
5.9,20000000,49779728,16.176976,104.0,525,29779728,2.4889864,16.811242881518265,17.723118410935506,2.8435698824367037,238,7.5,7.5,7.52,2010.0,11.0,2010.0,1,0,1,2,3,1,She's Out of My League,0.232,0.194,0.574,0.4404,0.0,0.0,1.0,0.0,37,8
6.0,20000000,17425000,17.237143,109.0,593,-2575000,0.87125,16.811242881518265,16.67341657199967,2.903460338605905,140,7.5,7.5,7.52,2011.0,1.0,2010.0,1,0,1,2,0,1,Monte Carlo,0.0,0.098,0.902,-0.3612,0.0,0.0,1.0,0.0,24,8
5.3,9000000,27105095,4.34503,100.0,155,18105095,3.011677222222222,16.012735246411598,17.115232312452264,1.6761671571834276,766,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,Stay Alive,0.1,0.144,0.757,-0.872,0.0,0.494,0.506,-0.8316,133,10
6.5,0,0,11.360997,119.0,119,0,0.0,0.0,0.0,2.5145461122068458,343,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,0,3,1,Quigley Down Under,0.0,0.151,0.849,-0.8426,0.0,0.0,1.0,0.0,54,17
5.3,20000000,39300000,12.300789,88.0,124,19300000,1.965,16.811242881518265,17.486735102284783,2.587823356776421,909,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Alpha and Omega,0.141,0.058,0.801,0.8826,0.434,0.0,0.566,0.3182,152,4
5.2,20000000,37597471,15.804814,97.0,288,17597471,1.87987355,16.811242881518265,17.44244737205726,2.821665392981333,224,7.5,7.5,7.52,2006.0,8.0,2000.0,1,1,1,2,2,1,The Covenant,0.098,0.309,0.593,-0.886,0.203,0.346,0.451,-0.4404,40,8
6.3,0,0,9.750557,105.0,148,0,0.0,0.0,0.0,2.374957567184864,318,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,0,3,1,Stick It,0.197,0.107,0.696,0.7096,0.124,0.0,0.876,0.1779,52,13
5.1,40000000,28972508,4.100942,89.0,44,-11027492,0.7243127,17.50439003707821,17.181857972830034,1.6294252285566018,184,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Shorts,0.0,0.178,0.822,-0.7717,0.0,0.0,1.0,0.0,33,10
6.7,20000000,21284514,12.309715,106.0,175,1284514,1.0642257,16.811242881518265,16.873490370985255,2.5884942197059444,222,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,To Die For,0.14,0.094,0.766,0.2911,0.0,0.0,1.0,0.0,39,7
7.1,20000000,83707310,62.933899,96.0,2181,63707310,4.1853655,16.811242881518265,18.24283687931537,4.157849721500169,506,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Nerve,0.142,0.109,0.749,-0.1901,0.0,0.0,1.0,0.0,85,7
6.3,20000000,20211394,16.074397,115.0,299,211394,1.0105697,16.811242881518265,16.821757112232703,2.8375800900455705,146,7.5,7.5,7.52,2008.0,12.0,2000.0,1,0,1,2,0,1,Appaloosa,0.096,0.096,0.807,0.0,0.0,0.6,0.4,-0.6705,28,4
5.8,20000000,0,17.016284,108.0,255,-20000000,0.0,16.811242881518265,0.0,2.891276015598575,163,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Vampires,0.059,0.108,0.833,-0.3818,0.0,0.464,0.536,-0.8316,29,11
8.2,806948,32000000,93.067866,109.0,2320,31193052,39.655591190510414,13.601015748229049,17.281246492014,4.544016500492146,289,7.949999999999999,8.2,7.6,2005.0,7.0,2000.0,0,0,1,0,3,1,Psycho,0.07,0.035,0.895,0.2382,0.0,0.0,1.0,0.0,53,14
5.4,20000000,36620508,17.145287,101.0,220,16620508,1.8310254,16.811242881518265,17.416118996622508,2.8984108575694303,294,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,My Best Friend's Girl,0.079,0.045,0.876,0.2382,0.542,0.0,0.458,0.7964,53,8
6.7,20000000,34077920,27.256849,103.0,542,14077920,1.703896,16.811242881518265,17.34416025454347,3.341335870685897,139,7.5,7.5,7.52,2014.0,12.0,2010.0,1,0,1,2,0,1,Endless Love,0.299,0.091,0.61,0.7787,0.464,0.0,0.536,0.3818,24,4
5.6,20000000,0,7.878177,113.0,130,-20000000,0.0,16.811242881518265,0.0,2.183596243135836,318,7.5,7.5,7.52,2007.0,11.0,2000.0,1,0,1,2,3,1,Georgia Rule,0.045,0.084,0.871,-0.2837,0.0,0.0,1.0,0.0,52,8
6.8,20000000,18432000,14.370111,121.0,260,-1568000,0.9216,16.811242881518265,16.729598896731225,2.7324247793851946,325,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Ladyhawke,0.101,0.217,0.682,-0.8316,0.311,0.211,0.478,0.4767,59,14
6.5,20000000,18253415,11.090254,114.0,52,-1746585,0.91267075,16.811242881518265,16.719862798559333,2.492399673504442,458,7.5,7.5,7.52,1998.0,11.0,1990.0,0,0,1,2,3,1,Simon Birch,0.172,0.031,0.796,0.9093,0.0,0.0,1.0,0.0,83,8
7.1,20000000,22222308,20.82778,124.0,334,2222308,1.1111154,16.811242881518265,16.91660725216847,3.08318347047532,206,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Reign Over Me,0.116,0.178,0.705,-0.4588,0.0,0.0,1.0,0.0,39,4
7.8,15000000,56255142,43.644978,148.0,3045,41255142,3.7503428,16.52356082573315,17.845408025980344,3.798741826192712,248,7.8,7.8,7.633333333333333,2007.0,11.0,2000.0,1,0,1,1,3,1,Into the Wild,0.167,0.068,0.766,0.5267,0.457,0.0,0.543,0.6369,38,6
5.6,20000000,17807569,8.244324,100.0,111,-2192431,0.89037845,16.811242881518265,16.6951342057549,2.2240097415599136,170,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,School for Scoundrels,0.365,0.0,0.635,0.9382,0.286,0.0,0.714,0.34,32,7
5.0,20000000,52302796,23.292761,94.0,432,32302796,2.6151398,16.811242881518265,17.77256040752867,3.190178404730548,372,7.5,7.5,7.52,2012.0,10.0,2010.0,1,0,1,2,3,1,Silent Hill: Revelation 3D,0.0,0.171,0.829,-0.9081,0.0,0.365,0.635,-0.6808,64,9
6.9,19000000,25836616,64.181668,108.0,1603,6836616,1.359821894736842,16.759949589762293,17.067303307255134,4.177178263753965,334,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,From Dusk Till Dawn,0.024,0.128,0.848,-0.802,0.096,0.237,0.667,-0.7003,63,20
6.4,0,0,9.03154,68.0,88,0,0.0,0.0,0.0,2.3057341295697342,352,7.5,7.5,7.52,2005.0,11.0,2000.0,1,0,1,0,3,1,Pooh's Heffalump Movie,0.038,0.0,0.962,0.3612,0.0,0.0,1.0,0.0,65,8
6.3,0,17519169,4.031585,103.0,39,17519169,0.0,0.0,16.678806267921093,1.615735043819062,259,7.5,7.5,7.52,1995.0,2.0,1990.0,0,0,1,0,0,1,Home for the Holidays,0.054,0.101,0.845,-0.3182,0.0,0.0,1.0,0.0,45,9
7.2,20000000,100914445,13.658985,99.0,831,80914445,5.04572225,16.811242881518265,18.42978364653267,2.6850534580452106,445,7.5,7.5,7.52,2004.0,10.0,2000.0,1,0,1,2,3,0,Kung Fu Hustle,0.183,0.101,0.716,0.9042,0.0,0.0,1.0,0.0,81,5
4.3,35000000,0,6.908351,88.0,20,-35000000,0.0,17.370858648025116,0.0,2.06791928975584,403,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,The Country Bears,0.115,0.02,0.865,0.8074,0.0,0.0,1.0,0.0,70,7
7.3,20000000,73276047,10.446722,128.0,394,53276047,3.66380235,16.811242881518265,18.10974434674486,2.437703400802349,135,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,The Kite Runner,0.206,0.094,0.699,0.4939,0.293,0.0,0.707,0.4404,23,8
7.2,20000000,60427839,32.243357,124.0,918,40427839,3.02139195,16.811242881518265,17.916960483863072,3.5038549576676035,597,7.366666666666667,7.333333333333333,7.478571428571429,2003.0,6.0,2000.0,1,1,1,2,2,1,21 Grams,0.241,0.089,0.67,0.9584,0.0,0.0,1.0,0.0,98,5
5.8,20000000,16605763,9.149089,84.0,52,-3394237,0.83028815,16.811242881518265,16.625260421972424,2.3173839477651117,189,7.5,7.5,7.52,2004.0,3.0,2000.0,1,0,1,2,1,1,Paparazzi,0.0,0.247,0.753,-0.8481,0.42,0.0,0.58,0.4404,31,5
5.3,20000000,17432163,5.596835,101.0,83,-2567837,0.87160815,16.811242881518265,16.673827563547654,1.88658998855914,456,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,A Guy Thing,0.149,0.091,0.76,0.7869,0.0,0.0,1.0,0.0,87,7
5.0,0,0,5.214408,98.0,120,0,0.0,0.0,0.0,1.826870467006632,247,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,0,3,1,Loser,0.04,0.195,0.764,-0.8176,0.0,0.0,1.0,0.0,41,4
7.0,20000000,17436509,10.50098,120.0,167,-2563491,0.87182545,16.811242881518265,16.674076841740593,2.442432249129713,228,7.5,7.5,7.52,2009.0,6.0,2000.0,1,1,1,2,2,1,Capitalism: A Love Story,0.137,0.089,0.774,0.2732,0.0,0.0,1.0,0.0,37,17
6.5,20000000,15473333,3.011205,199.0,41,-4526667,0.77366665,16.811242881518265,16.55462871322733,1.3890916949308878,41,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,0,2,3,1,The Greatest Story Ever Told,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6,0
6.2,19500000,34854990,15.012237,111.0,336,15354990,1.7874353846153843,16.785925074816024,17.36670689869001,2.7733532424197382,196,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Secret in Their Eyes,0.0,0.278,0.722,-0.886,0.207,0.252,0.541,-0.128,30,8
3.0,25000000,14109284,16.238961,87.0,240,-10890716,0.56437136,17.034386422832473,16.4623436492637,2.8471719965980835,250,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Disaster Movie,0.0,0.233,0.767,-0.9206,0.246,0.262,0.492,-0.0516,43,8
5.5,20000000,22942221,15.21229,88.0,208,2942221,1.14711105,16.811242881518265,16.948489526352244,2.785769596590283,331,7.5,7.5,7.52,2009.0,4.0,2000.0,1,0,1,2,1,1,Armored,0.028,0.063,0.909,-0.2732,0.0,0.0,1.0,0.0,58,7
6.5,20000000,13801755,6.397042,97.0,125,-6198245,0.69008775,16.811242881518265,16.440306388409113,2.0010801905671696,204,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,The Man Who Knew Too Little,0.0,0.067,0.933,-0.3612,0.0,0.0,1.0,0.0,36,12
6.2,20000000,30426096,19.220789,106.0,671,10426096,1.5213048,16.811242881518265,17.23081125206297,3.006711233602548,462,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,What's Your Number?,0.173,0.102,0.725,0.8437,0.344,0.0,0.656,0.6369,81,9
5.8,20000000,32204030,35.232278,95.0,715,12204030,1.6102015,16.811242881518265,17.287602189014883,3.5899503789999243,251,7.5,7.5,7.52,2012.0,12.0,2010.0,1,0,1,2,0,1,Lockout,0.169,0.181,0.65,-0.1531,0.575,0.0,0.425,0.4023,39,3
4.8,40000000,0,9.842771,99.0,139,-40000000,0.0,17.50439003707821,0.0,2.3834985906506803,68,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Envy,0.252,0.204,0.544,0.1779,0.27,0.0,0.73,0.5719,10,11
5.9,20000000,34560577,35.542809,96.0,861,14560577,1.72802885,16.811242881518265,17.358224226297313,3.598484422653065,184,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Crank: High Voltage,0.171,0.094,0.735,0.3818,0.432,0.269,0.299,0.2714,28,4
7.0,0,0,7.829295,98.0,130,0,0.0,0.0,0.0,2.178075169978767,781,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,0,0,3,1,Bullets Over Broadway,0.129,0.042,0.829,0.8932,0.0,0.0,1.0,0.0,130,0
6.1,20000000,13391174,3.476925,123.0,12,-6608826,0.6695587,16.811242881518265,16.41010646587114,1.4989364268290275,390,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,One Night with the King,0.258,0.07,0.672,0.9493,0.0,0.0,1.0,0.0,64,5
6.4,30000000,27674124,5.133744,101.0,81,-2325876,0.9224708,17.216707972959764,17.136008419076312,1.8138053302270816,365,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,0,2,3,1,The Quiet American,0.195,0.187,0.618,0.1779,0.0,0.0,1.0,0.0,63,0
6.0,20000000,12482775,14.031377,101.0,289,-7517225,0.62413875,16.811242881518265,16.339860332067794,2.7101398163347907,134,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,The Weather Man,0.234,0.0,0.766,0.6369,0.244,0.0,0.756,0.6369,19,14
6.1,20000000,12398628,17.227376,96.0,139,-7601372,0.6199314,16.811242881518265,16.33309645994643,2.902924639767614,381,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Undisputed,0.203,0.256,0.541,-0.5994,0.0,0.286,0.714,-0.4939,64,9
6.4,0,0,17.98817,102.0,286,0,0.0,0.0,0.0,2.943816153671956,234,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,0,3,1,Ghost Town,0.1,0.103,0.797,-0.0387,0.0,0.545,0.455,-0.802,40,8
5.7,20000000,17280326,15.66135,108.0,220,-2719674,0.8640163,16.811242881518265,16.665079244772244,2.813091665868713,394,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,12 Rounds,0.203,0.261,0.536,-0.7506,0.0,0.0,1.0,0.0,63,3
6.7,20000000,24145613,19.705311,116.0,641,4145613,1.20728065,16.811242881518265,16.999613306662038,3.0303902374111664,173,7.5,7.5,7.52,2010.0,1.0,2010.0,1,0,1,2,0,1,Let Me In,0.0,0.114,0.886,-0.6249,0.464,0.0,0.536,0.3818,33,4
4.5,0,0,2.645722,93.0,48,0,0.0,0.0,0.0,1.293554425406498,289,7.5,7.5,7.52,1994.0,6.0,1990.0,0,1,1,0,2,1,3 Ninjas Kick Back,0.093,0.159,0.748,-0.6124,0.141,0.0,0.859,0.3182,50,15
6.2,0,0,17.662683,102.0,424,0,0.0,0.0,0.0,2.926525968577447,237,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,0,3,1,Be Kind Rewind,0.13,0.12,0.751,0.1263,0.0,0.324,0.676,-0.34,41,6
6.4,0,0,2.894154,103.0,62,0,0.0,0.0,0.0,1.3594764541906044,295,7.5,7.5,7.52,2005.0,9.0,2000.0,1,0,0,0,3,1,Mrs Henderson Presents,0.06,0.056,0.885,0.0516,0.0,0.0,1.0,0.0,45,0
5.6,20000000,12639297,29.371987,115.0,797,-7360703,0.63196485,16.811242881518265,16.352321407166013,3.4135207033250823,130,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Triple 9,0.0,0.268,0.732,-0.8555,0.0,0.0,1.0,0.0,25,10
7.3,20000000,10686841,11.352693,96.0,187,-9313159,0.53434205,16.811242881518265,16.18452382308035,2.5138740959832457,261,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Deconstructing Harry,0.183,0.055,0.762,0.7717,0.26,0.289,0.451,-0.0788,44,27
5.4,20000000,0,7.553773,98.0,62,-20000000,0.0,16.811242881518265,0.0,2.146372472160102,280,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Three to Tango,0.121,0.066,0.813,0.6369,0.451,0.271,0.278,0.3818,51,7
6.3,20000000,36606743,30.477114,100.0,950,16606743,1.83033715,16.811242881518265,17.415743043692466,3.4492607420911856,209,7.5,7.5,7.52,2015.0,2.0,2010.0,1,0,1,2,0,1,Burnt,0.178,0.075,0.748,0.5267,0.178,0.255,0.567,-0.2052,36,8
5.6,20000000,0,9.927018,106.0,105,-20000000,0.0,16.811242881518265,0.0,2.391238437882941,148,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,We're No Angels,0.148,0.0,0.852,0.5423,0.201,0.111,0.688,0.4019,28,15
6.5,20000000,0,12.379781,101.0,147,-20000000,0.0,16.811242881518265,0.0,2.593744686853125,113,7.5,7.5,7.52,1996.0,6.0,1990.0,0,1,0,2,2,1,Everyone Says I Love You,0.24,0.069,0.691,0.6908,0.0,0.0,1.0,0.0,22,0
6.5,20000000,16974459,12.643703,105.0,297,-3025541,0.84872295,16.811242881518265,16.647220419415557,2.613278096509451,262,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Death Sentence,0.149,0.166,0.686,0.0258,0.565,0.0,0.435,0.3818,41,3
6.5,21000000,0,15.440465,99.0,284,-21000000,0.0,16.860033043306743,0.0,2.799745673899563,399,7.5,7.5,7.52,2009.0,4.0,2000.0,1,0,1,2,1,1,Everybody's Fine,0.0,0.076,0.924,-0.7096,0.0,0.0,1.0,0.0,74,7
1.9,0,9109322,5.886228,88.0,35,9109322,0.0,0.0,16.024808952534,1.929523475027495,471,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,0,3,1,Superbabies: Baby Geniuses 2,0.027,0.027,0.946,0.0,0.0,0.0,1.0,0.0,79,6
5.4,0,12382362,6.925645,83.0,133,12382362,0.0,0.0,16.331783679381708,2.070103704464138,206,7.5,7.5,7.52,2005.0,8.0,2000.0,1,1,1,0,2,1,The Man,0.04,0.131,0.829,-0.631,0.0,0.0,1.0,0.0,41,10
4.7,20000000,10337477,9.36146,84.0,78,-9662523,0.51687385,16.811242881518265,16.151286490137696,2.338093153543037,271,7.5,7.5,7.52,2007.0,5.0,2000.0,1,0,0,2,1,1,Code Name: The Cleaner,0.135,0.104,0.761,0.1779,0.0,0.0,1.0,0.0,46,0
6.4,20000000,11341016,6.102663,98.0,24,-8658984,0.5670508,16.811242881518265,16.243936534782325,1.960469784148477,354,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Connie and Carla,0.036,0.062,0.901,-0.2023,0.152,0.167,0.682,-0.0516,65,11
6.5,8000000,20000000,0.709143,149.0,15,12000000,2.5,15.894952224644102,16.811242881518265,0.5359920752964703,275,7.5,7.5,7.52,1969.0,1.0,1960.0,0,0,1,1,0,1,Sweet Charity,0.329,0.0,0.671,0.9617,0.473,0.0,0.527,0.6696,49,6
6.5,20000000,11110975,45.742217,148.0,833,-8889025,0.55554875,16.811242881518265,16.223444006542213,3.844647760591726,136,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Inherent Vice,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20,6
3.2,0,0,1.682839,85.0,18,0,0.0,0.0,0.0,0.9868755621886256,99,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,0,3,1,Doogal,0.274,0.0,0.726,0.7506,0.0,0.0,1.0,0.0,19,6
5.9,20000000,16549477,8.237336,110.0,88,-3450523,0.82747385,16.811242881518265,16.621865118504427,2.2232535323954763,216,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Battle of the Year,0.164,0.093,0.743,0.2624,0.0,0.0,1.0,0.0,36,4
4.1,20000000,7000000,2.605374,83.0,20,-13000000,0.35,16.811242881518265,15.76142084987672,1.282425510154683,245,7.5,7.5,7.52,2008.0,3.0,2000.0,1,0,1,2,1,1,An American Carol,0.158,0.05,0.792,0.6808,0.55,0.0,0.45,0.7269,45,7
5.3,12000000,15008161,29.072964,107.0,631,3008161,1.2506800833333334,16.300417291085605,16.524104744412956,3.4036265621460595,287,7.5,7.5,7.52,2013.0,12.0,2010.0,1,0,1,1,0,1,Machete Kills,0.051,0.071,0.878,-0.2732,0.0,0.562,0.438,-0.875,50,9
5.8,22000000,0,1.322528,100.0,82,-22000000,0.0,16.906553056777135,0.0,0.8426562476073496,439,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Willard,0.059,0.208,0.733,-0.9153,0.255,0.0,0.745,0.34,71,8
