vote_average,budget,revenue,popularity,runtime,vote_count,profit,roi,log_budget,log_revenue,log_popularity,overview_length,director_success_rate,lead_actor_success_rate,genre_popularity_score,release_year,release_month,decade,is_modern,is_summer_release,has_tagline,budget_tier_encoded,release_season_encoded,is_english,title
6.3,65000000,250821495,28.540267,119.0,838,185821495,3.858792230769231,17.989897843244528,19.340252072779037,3.385754315654126,191,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,You've Got Mail
6.5,65000000,128107642,22.977983,98.0,1062,63107642,1.9708868,17.989897843244528,18.668381429411863,3.177136034301976,326,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Step Brothers
6.3,95000000,250288523,31.086791,136.0,1183,155288523,2.6346160315789477,18.36938746009113,19.338124906369682,3.4684444501214324,353,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,The Mask of Zorro
6.2,65000000,211780824,43.865294,95.0,1685,146780824,3.2581665230769232,17.989897843244528,19.171062453510984,3.8036645337208603,275,7.5,7.5,7.5200000000000005,2010.0,4.0,2010.0,1,0,1,3,1,1,Due Date
7.3,65000000,163442937,43.055253,137.0,1400,98442937,2.514506723076923,17.989897843244528,18.911974484327736,3.7854445961236762,124,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Unbroken
6.3,65000000,128884132,15.772081,130.0,403,63884132,1.9828328,17.989897843244528,18.674424364909743,2.8197156587745553,397,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Space Cowboys
6.1,70000000,255000211,26.19909,112.0,588,185000211,3.642860157142857,18.064005814299346,19.356774934494904,3.303183516859938,285,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Cliffhanger
5.7,50000000,150270147,22.769108,108.0,453,100270147,3.00540294,17.72753358339242,18.82794521889528,3.168386754374326,360,7.5,7.5,7.5200000000000005,1996.0,9.0,1990.0,0,0,1,3,3,1,Broken Arrow
6.0,65000000,69700000,18.281798,104.0,238,4700000,1.0723076923076924,17.989897843244528,18.059710890077955,2.959161542095622,360,7.05,7.05,7.1000000000000005,2000.0,7.0,2000.0,1,1,1,3,2,1,The Kid
5.9,63000000,162945894,24.697533,128.0,447,99945894,2.586442761904762,17.958645300228824,18.908928771153906,3.2463949950757276,296,7.5,7.5,7.5200000000000005,2006.0,9.0,2000.0,1,0,1,3,3,1,World Trade Center
6.5,65000000,0,19.718544,117.0,393,-65000000,0.0,17.989897843244528,0.0,3.031029144651941,270,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Mona Lisa Smile
5.9,65000000,179379533,31.349143,83.0,1743,114379533,2.759685123076923,17.989897843244528,19.00501442081376,3.4765875290967765,132,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,The Dictator
7.1,65000000,162091208,27.870312,159.0,1234,97091208,2.4937108923076923,17.989897843244528,18.903669753279715,3.3628138006826065,276,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Eyes Wide Shut
6.0,65000000,133821816,33.439187,119.0,466,68821816,2.058797169230769,17.989897843244528,18.712019749167283,3.5391950730091204,422,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Annie
6.7,50100000,153962963,59.634029,105.0,2542,103862963,3.0731130339321355,17.729531586015174,18.85222263794821,4.104856270127147,470,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Focus
5.9,65000000,156974557,38.994297,103.0,1389,91974557,2.4149931846153847,17.989897843244528,18.871594299225492,3.688736868949155,114,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,This Means War
5.7,65000000,128905366,49.660055,123.0,1252,63905366,1.983159476923077,17.989897843244528,18.674589103970472,3.9251377302421067,462,7.5,7.5,7.5200000000000005,2004.0,8.0,2000.0,1,1,1,3,2,1,Blade: Trinity
6.4,4200000,38376497,11.743085,114.0,215,34176497,9.13726119047619,15.250595321348806,17.462955798940374,2.5449887715367034,389,7.5,7.5,7.5200000000000005,1984.0,10.0,1980.0,0,0,0,1,3,1,Red Dawn
6.1,65000000,0,9.110247,143.0,94,-65000000,0.0,17.989897843244528,0.0,2.3135494639901237,428,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Primary Colors
5.6,65000000,240159255,6.227675,95.0,1600,175159255,3.69475776923077,17.989897843244528,19.296812827909918,1.9779174076902928,784,7.5,7.5,7.5200000000000005,2012.0,12.0,2010.0,1,0,1,3,0,1,Resident Evil: Retribution
6.0,45000000,73762516,42.57877,105.0,1175,28762516,1.6391670222222223,17.622173069956816,18.116361260816948,3.7745701051622276,400,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Death Race
6.5,65000000,89456761,15.858629,120.0,314,24456761,1.3762578615384615,17.989897843244528,18.30926596036646,2.8248626325413464,318,7.5,7.5,7.5200000000000005,1996.0,11.0,1990.0,0,0,1,3,3,1,The Long Kiss Goodnight
6.0,65000000,0,14.866901,135.0,208,-65000000,0.0,17.989897843244528,0.0,2.764235241367768,155,7.5,7.5,7.5200000000000005,2000.0,8.0,2000.0,1,1,0,3,2,1,Proof of Life
6.1,65000000,64321501,15.194239,101.0,779,-678499,0.989561553846154,17.989897843244528,17.97940453455238,2.7846555617075666,416,7.5,7.5,7.5200000000000005,2005.0,6.0,2000.0,1,1,1,3,2,1,Zathura: A Space Adventure
8.3,63000000,100853753,146.757391,139.0,9413,37853753,1.6008532222222225,17.958645300228824,18.42918204527112,4.995571678723728,295,7.5875,7.625,7.666666666666667,2005.0,7.0,2000.0,0,0,1,3,3,1,Fight Club
6.7,65000000,43545364,8.629665,124.0,186,-21454636,0.6699286769230769,17.989897843244528,17.589313826207274,2.264848438081376,196,7.5,7.5,7.5200000000000005,2006.0,12.0,2000.0,1,0,1,3,0,1,We Are Marshall
5.4,65000000,17218080,16.803457,100.0,269,-47781920,0.2648935384615384,17.989897843244528,16.66147061056811,2.8793926519241886,291,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Hudson Hawk
4.9,65000000,0,2.952595,105.0,52,-65000000,0.0,17.989897843244528,0.0,1.3743723252332638,327,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Lucky Numbers
5.0,65000000,71154592,31.324734,92.0,687,6154592,1.0946860307692308,17.989897843244528,18.080365434176294,3.475832695699083,234,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,"I, Frankenstein"
6.7,50000000,42093706,20.415572,130.0,274,-7906294,0.84187412,17.72753358339242,17.555408810045066,3.064118320960447,269,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,3,3,1,Oliver Twist
4.8,43000000,56681566,28.613892,97.0,575,13681566,1.318175953488372,17.57671069691365,17.852959618840732,3.3882435755561247,208,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Elektra
6.3,65000000,39407616,85.428395,102.0,1286,-25592384,0.6062710153846154,17.989897843244528,17.489469680456413,4.459316267651131,100,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Sin City: A Dame to Kill For
5.3,64000000,74608570,4.137237,133.0,63,10608570,1.16575890625,17.974393656948944,18.127765951335714,1.636515386297875,738,7.5,7.5,7.5200000000000005,1999.0,8.0,1990.0,0,1,1,3,2,1,Random Hearts
6.7,55000000,203427584,60.246978,121.0,1772,148427584,3.698683345454546,17.822843761378564,19.13082065185227,4.114914509432129,479,7.5,7.5,7.5200000000000005,2015.0,10.0,2010.0,1,0,1,3,3,1,Everest
7.1,50000000,132180323,42.551902,147.0,1165,82180323,2.64360646,17.72753358339242,18.69967763920648,3.7739533762828352,264,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Perfume: The Story of a Murderer
5.9,63000000,296655431,40.137264,94.0,979,233655431,4.7088163650793655,17.958645300228824,19.508081861642356,3.7169143773949047,302,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Austin Powers in Goldmember
6.1,65000000,44091067,24.857079,94.0,409,-20908933,0.6783241076923077,17.989897843244528,17.6017677802206,3.2525844125942034,411,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Astro Boy
7.6,63000000,920100000,40.413191,127.0,4856,857100000,14.604761904761904,17.958645300228824,20.63999291883943,3.723599453270086,348,7.566666666666666,7.6,7.45625,1993.0,11.0,1990.0,0,0,1,3,3,1,Jurassic Park
6.5,63000000,25052000,13.859307,191.0,202,-37948000,0.3976507936507936,17.958645300228824,17.036464262544413,2.698626402939706,275,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Wyatt Earp
6.4,62000000,215887717,18.832471,141.0,386,153887717,3.482059951612903,17.9426449591384,19.19026900641899,2.9873205439466393,111,7.5,7.5,7.5200000000000005,1994.0,3.0,1990.0,0,0,1,3,1,1,Clear and Present Danger
5.9,65000000,121545703,9.568884,127.0,145,56545703,1.869933892307692,17.989897843244528,18.61580091462176,2.357914212472609,269,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,0,Dragon Blade
5.3,64000000,101595121,12.421504,98.0,261,37595121,1.587423765625,17.974393656948944,18.43650608014503,2.5968581967990128,580,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Little Man
6.1,62000000,127666415,18.096884,116.0,340,65666415,2.059135725806452,17.9426449591384,18.664931295028406,2.949525180382328,280,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,U-571
6.5,62000000,107879496,11.056763,106.0,195,45879496,1.739991870967742,17.9426449591384,18.496525393636873,2.489625747310977,269,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,The American President
4.3,62000000,41819064,13.218008,87.0,242,-20180936,0.6745010322580646,17.9426449591384,17.548862893991245,2.6545093301741747,301,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,The Love Guru
5.8,62000000,18720175,11.262655,125.0,178,-43279825,0.3019383064516129,17.9426449591384,16.745112430678926,2.5065584649746944,335,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,3000 Miles to Graceland
7.6,44000000,155760117,68.717016,167.0,4274,111760117,3.5400026590909093,17.599700214609808,18.863827676603687,4.244444419965373,105,7.8428571428571425,7.6,7.577777777777778,2005.0,7.0,2000.0,0,0,1,3,3,1,The Hateful Eight
5.9,53000000,0,19.412028,93.0,569,-53000000,0.0,17.78580249038432,0.0,3.0161243349428966,204,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Blades of Glory
5.5,63000000,183953723,16.791058,95.0,331,120953723,2.919900365079365,17.958645300228824,19.03019478394183,2.8786959715226432,196,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Hop
7.0,65000000,422610419,65.197968,117.0,4997,357610419,6.501698753846154,17.989897843244528,19.8619613197282,4.192649767607818,310,7.0,7.0,7.15,2006.0,9.0,2000.0,1,0,1,3,3,1,300
6.1,80000000,516642939,32.829538,115.0,1373,436642939,6.4580367375,18.197537205138154,20.062862555574338,3.5213343261814827,278,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Meet the Fockers
6.9,60000000,244082376,30.951203,115.0,1343,184082376,4.0680396,17.909855136853043,19.31301633693556,3.464209832696863,346,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Marley & Me
8.2,60000000,284600000,103.698022,189.0,4048,224600000,4.743333333333333,17.909855136853043,19.46659524713373,4.651080225625446,302,8.35,7.645454545454545,8.2,1999.0,10.0,1990.0,0,0,1,3,3,1,The Green Mile
5.6,0,253625427,31.719463,100.0,648,253625427,0.0,0.0,19.351369043639632,3.4879700996194285,241,7.5,7.5,7.5200000000000005,2007.0,2.0,2000.0,1,0,1,0,0,1,Wild Hogs
5.6,150000000,314432665,47.973995,81.0,944,164432665,2.096217766666667,18.826145858727198,19.56628051261324,3.8912894429462392,278,7.5,7.5,7.5200000000000005,2005.0,4.0,2000.0,1,0,1,3,1,1,Chicken Little
7.9,61000000,369330363,143.041543,145.0,5862,308330363,6.054596114754099,17.926384438531027,19.727202096859884,4.970101751025436,169,7.5875,7.5,7.75,2014.0,1.0,2010.0,1,0,1,3,0,1,Gone Girl
7.3,60000000,214034224,86.476817,119.0,3583,154034224,3.567237066666667,17.909855136853043,19.181646490105244,4.4713738096870665,365,7.449999999999999,7.3,7.266666666666667,2005.0,7.0,2000.0,0,0,1,3,3,1,The Bourne Identity
6.6,58000000,352194034,59.824565,130.0,1174,294194034,6.072310931034483,17.87595358575207,19.679692817483186,4.1079937369794015,175,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,GoldenEye
6.1,60000000,149705852,18.345613,116.0,205,89705852,2.4950975333333334,17.909855136853043,18.824182946821935,2.9624656754250482,403,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,The General's Daughter
7.8,60000000,264118201,56.488027,103.0,4537,204118201,4.401970016666667,17.909855136853043,19.391907295755736,4.051576700034286,376,7.949999999999999,7.85,7.57,1998.0,4.0,1990.0,0,0,1,3,1,1,The Truman Show
6.8,70000000,218613188,29.464852,99.0,817,148613188,3.123045542857142,18.064005814299346,19.20281446582997,3.416573625654848,470,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,The Prince of Egypt
5.6,60000000,164433867,18.106021,92.0,506,104433867,2.74056445,17.909855136853043,18.91801902910162,2.9500035209783757,139,7.5,7.5,7.5200000000000005,2003.0,3.0,2000.0,1,0,1,3,1,1,Daddy Day Care
6.6,61000000,131940411,42.881415,109.0,1589,70940411,2.162957557377049,17.926384438531027,18.69786095438562,3.7814908819244795,227,7.5,7.5,7.5200000000000005,2013.0,2.0,2010.0,1,0,1,3,0,1,2 Guns
5.0,60000000,93375151,18.735024,87.0,352,33375151,1.5562525166666668,17.909855136853043,18.352135829260643,2.9823949252275748,320,7.5,7.5,7.5200000000000005,2001.0,4.0,2000.0,1,0,1,3,1,1,Cats & Dogs
6.6,60000000,176070171,62.766854,110.0,1919,116070171,2.93450285,17.909855136853043,18.986393178086345,4.155233525567823,332,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,The Italian Job
5.9,60000000,93354918,24.153567,101.0,487,33354918,1.5559153,17.909855136853043,18.351919120725473,3.224999715514808,451,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Two Weeks Notice
6.0,60000000,171757863,41.515702,83.0,1272,111757863,2.86263105,17.909855136853043,18.961596275500323,3.749873466520795,298,7.5,7.5,7.5200000000000005,1998.0,2.0,1990.0,0,0,1,3,0,1,Antz
5.3,70000000,171844840,26.676487,113.0,588,101844840,2.454926285714285,18.064005814299346,18.9621025404429,3.3205832079552273,392,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Couples Retreat
5.9,60000000,157920733,16.278022,107.0,353,97920733,2.632012216666667,17.909855136853043,18.877603781561643,2.849435289231402,336,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Days of Thunder
5.7,60000000,129181830,18.831023,94.0,526,69181830,2.1530305,17.909855136853043,18.676731512488896,2.9872475297033327,181,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Cheaper by the Dozen 2
6.4,61000000,311256926,113.161483,132.0,3040,250256926,5.102572557377049,17.926384438531027,19.55612926091723,4.737613963623798,375,7.5,7.5,7.5200000000000005,2015.0,9.0,2010.0,1,0,1,3,3,1,Maze Runner: The Scorch Trials
5.8,60000000,204594016,28.800112,133.0,636,144594016,3.4099002666666665,17.909855136853043,19.13653816862999,3.394512151893558,615,7.5,7.5,7.5200000000000005,2010.0,12.0,2010.0,1,0,1,3,0,1,Eat Pray Love
6.5,60000000,0,19.705489,125.0,521,-60000000,0.0,17.909855136853043,0.0,3.030398834202342,487,7.5,7.5,7.5200000000000005,2000.0,12.0,2000.0,1,0,1,3,0,1,The Family Man
6.6,58000000,71664962,41.430245,111.0,2808,13664962,1.2356027931034483,17.87595358575207,18.087512525048243,3.7478614334139193,184,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,RED
6.8,55000000,100230832,23.127561,163.0,422,45230832,1.8223787636363635,17.822843761378564,18.42298641385148,3.1833547970313743,332,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Any Given Sunday
6.7,60000000,186883563,12.867352,170.0,292,126883563,3.11472605,17.909855136853043,19.04599632848393,2.629537300454751,246,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,3,3,1,The Horse Whisperer
7.0,65000000,217764291,44.815022,120.0,1451,152764291,3.350219861538461,17.989897843244528,19.19892380644542,3.8246120286091383,149,7.5,7.5,7.5200000000000005,2004.0,4.0,2000.0,1,0,1,3,1,1,Collateral
5.3,60000000,165333180,37.537093,92.0,779,105333180,2.755553,17.909855136853043,18.923473274649698,3.6516212320147545,265,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,The Scorpion King
6.2,60000000,74541707,10.99991,115.0,207,14541707,1.2423617833333334,17.909855136853043,18.126869365624614,2.484899149759875,340,7.5,7.5,7.5200000000000005,2004.0,1.0,2000.0,1,0,1,3,0,1,Ladder 49
6.3,60000000,218340595,56.868399,130.0,2998,158340595,3.6390099166666663,17.909855136853043,19.201566768500314,4.058171449745992,519,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Jack Reacher
5.6,60000000,73648228,22.991269,105.0,604,13648228,1.2274704666666667,17.909855136853043,18.11481065441951,3.1776899724930376,531,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Deep Blue Sea
6.7,60000000,0,15.798622,111.0,247,-60000000,0.0,17.909855136853043,0.0,2.8212968592355527,139,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,This Is It
6.2,60000000,137551594,38.820858,106.0,1325,77551594,2.2925265666666665,17.909855136853043,18.73950964105098,3.6843908453652436,201,7.5,7.5,7.5200000000000005,2011.0,8.0,2010.0,1,1,1,3,2,1,Contagion
4.3,0,0,10.292864,89.0,203,0,0.0,0.0,0.0,2.4241710218106096,211,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Kangaroo Jack
7.3,60000000,124596398,51.146047,100.0,1386,64596398,2.0766066333333333,17.909855136853043,18.64059026341846,3.954048377998509,472,7.3,7.3,7.3,2009.0,5.0,2000.0,1,0,1,3,1,1,Coraline
4.9,60000000,163403799,20.501582,91.0,950,103403799,2.72339665,17.909855136853043,18.911734995933717,3.068126513821988,445,7.5,7.5,7.5200000000000005,2008.0,11.0,2000.0,1,0,1,3,3,1,The Happening
7.3,70000000,130293714,45.299089,146.0,1553,60293714,1.8613387714285716,18.064005814299346,18.685301806089065,3.835122284872695,248,7.4,7.3,7.336363636363637,2005.0,7.0,2000.0,0,0,1,3,3,1,Man on Fire
4.5,50000000,61112916,4.280619,98.0,137,11112916,1.22225832,17.72753358339242,17.928233809327043,1.6640433256951872,132,7.5,7.5,7.5200000000000005,2006.0,9.0,2000.0,1,0,1,3,3,1,The Shaggy Dog
5.6,60000000,170268750,28.848842,101.0,644,110268750,2.8378125,17.909855136853043,18.952888634961454,3.3961460451162564,278,7.5,7.5,7.5200000000000005,2004.0,5.0,2000.0,1,0,1,3,1,1,Starsky & Hutch
5.5,60000000,129832389,22.501041,89.0,575,69832389,2.16387315,17.909855136853043,18.681754868855283,3.157044718041332,506,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Jingle All the Way
6.5,66000000,99318987,47.479755,122.0,2225,33318987,1.5048331363636365,18.005165315142214,18.413847329265177,3.881146288117926,330,7.5,7.5,7.5200000000000005,2004.0,2.0,2000.0,1,0,1,3,0,1,Hellboy
6.1,70000000,56702901,10.147321,115.0,109,-13297099,0.8100414428571429,18.064005814299346,17.85333594904609,2.411199199978597,305,7.5,7.5,7.5200000000000005,1998.0,5.0,1990.0,0,0,1,3,1,1,A Civil Action
6.7,60000000,107139399,39.539045,90.0,789,47139399,1.78565665,17.909855136853043,18.48964134825207,3.7022655837656244,703,7.5,7.5,7.5200000000000005,2012.0,3.0,2010.0,1,0,1,3,1,1,ParaNorman
6.1,60000000,159330280,19.747459,124.0,527,99330280,2.655504666666667,17.909855136853043,18.88648984470036,3.0324237813468096,250,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,The Jackal
5.9,60000000,96269812,29.018826,119.0,581,36269812,1.6044968666666666,17.909855136853043,18.38266535929875,3.4018247181787817,427,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Paycheck
5.9,60000000,0,4.801849,119.0,50,-60000000,0.0,17.909855136853043,0.0,1.7581766598520974,526,7.5,7.5,7.5200000000000005,1996.0,1.0,1990.0,0,0,1,3,0,1,Up Close & Personal
5.8,60000000,50877145,16.493576,93.0,258,-9122855,0.8479524166666667,17.909855136853043,17.744924382655586,2.861833727822729,417,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,The Tale of Despereaux
5.3,0,0,21.549232,98.0,483,0,0.0,0.0,0.0,3.115701007719045,438,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,The Tuxedo
5.6,60000000,104324083,13.080725,100.0,210,44324083,1.738734716666667,17.909855136853043,18.46301280414933,2.6448068408815284,233,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Under Siege 2: Dark Territory
5.9,60000000,50549107,42.538258,105.0,1173,-9450893,0.8424851166666667,17.909855136853043,17.73845585737991,3.7736400458190578,116,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Jack Ryan: Shadow Recruit
6.4,60000000,101134059,29.876507,124.0,1581,41134059,1.68556765,17.909855136853043,18.4319575214188,3.429995603473585,127,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,3,3,1,Joy
5.8,60000000,205754447,61.849521,99.0,1621,145754447,3.4292407833333334,17.909855136853043,19.142194015756793,4.14074331368661,121,7.5,7.5,7.5200000000000005,2016.0,2.0,2010.0,1,0,1,3,0,1,London Has Fallen
5.9,70000000,162000000,37.44963,109.0,1365,92000000,2.3142857142857145,18.064005814299346,18.903106899369497,3.6493490730184868,260,7.5,7.5,7.5200000000000005,1997.0,12.0,1990.0,0,0,1,3,0,1,Alien: Resurrection
6.9,61000000,95696996,37.378081,124.0,1462,34696996,1.568803213114754,17.926384438531027,18.376697476620496,3.6474864893295122,245,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Shooter
6.6,60000000,108255770,30.656345,97.0,668,48255770,1.8042628333333333,17.909855136853043,18.50000723520414,3.454938602431621,188,7.5,7.5,7.5200000000000005,2014.0,10.0,2010.0,1,0,1,3,3,1,The Boxtrolls
6.3,75000000,46683377,15.142701,104.0,338,-28316623,0.6224450266666667,18.132998684833918,17.658898727802967,2.781467997043876,416,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Practical Magic
